Freq.	-V(n002)/I(R3)
4.31519076827705e+005	(9.87803950138723e+001dB,-1.01384223771249e+001°)
4.32513831034949e+005	(9.87809401957615e+001dB,-1.01129631772718e+001°)
4.33510878387469e+005	(9.87814835446757e+001dB,-1.00875771583535e+001°)
4.34510224171511e+005	(9.87820250628253e+001dB,-1.00622640588455e+001°)
4.35511873685508e+005	(9.87825647524676e+001dB,-1.00370236183889e+001°)
4.36515832240105e+005	(9.87831026159056e+001dB,-1.00118555777845e+001°)
4.37522105158191e+005	(9.87836386554879e+001dB,-9.98675967898760e+000°)
4.38530697774925e+005	(9.87841728736076e+001dB,-9.96173566510215e+000°)
4.39541615437763e+005	(9.87847052727016e+001dB,-9.93678328037548e+000°)
4.40554863506492e+005	(9.87852358552499e+001dB,-9.91190227019269e+000°)
4.41570447353251e+005	(9.87857646237752e+001dB,-9.88709238107129e+000°)
4.42588372362565e+005	(9.87862915808418e+001dB,-9.86235336065568e+000°)
4.43608643931371e+005	(9.87868167290553e+001dB,-9.83768495771176e+000°)
4.44631267469047e+005	(9.87873400710614e+001dB,-9.81308692212153e+000°)
4.45656248397441e+005	(9.87878616095460e+001dB,-9.78855900487773e+000°)
4.46683592150901e+005	(9.87883813472337e+001dB,-9.76410095807847e+000°)
4.47713304176300e+005	(9.87888992868880e+001dB,-9.73971253492186e+000°)
4.48745389933070e+005	(9.87894154313098e+001dB,-9.71539348970077e+000°)
4.49779854893225e+005	(9.87899297833374e+001dB,-9.69114357779746e+000°)
4.50816704541397e+005	(9.87904423458457e+001dB,-9.66696255567834e+000°)
4.51855944374859e+005	(9.87909531217455e+001dB,-9.64285018088870e+000°)
4.52897579903557e+005	(9.87914621139828e+001dB,-9.61880621204750e+000°)
4.53941616650140e+005	(9.87919693255385e+001dB,-9.59483040884213e+000°)
4.54988060149985e+005	(9.87924747594275e+001dB,-9.57092253202325e+000°)
4.56036915951232e+005	(9.87929784186982e+001dB,-9.54708234339958e+000°)
4.57088189614811e+005	(9.87934803064320e+001dB,-9.52330960583276e+000°)
4.58141886714469e+005	(9.87939804257427e+001dB,-9.49960408323225e+000°)
4.59198012836804e+005	(9.87944787797757e+001dB,-9.47596554055019e+000°)
4.60256573581291e+005	(9.87949753717078e+001dB,-9.45239374377631e+000°)
4.61317574560315e+005	(9.87954702047463e+001dB,-9.42888845993287e+000°)
4.62381021399195e+005	(9.87959632821287e+001dB,-9.40544945706965e+000°)
4.63446919736223e+005	(9.87964546071220e+001dB,-9.38207650425884e+000°)
4.64515275222684e+005	(9.87969441830222e+001dB,-9.35876937159011e+000°)
4.65586093522894e+005	(9.87974320131538e+001dB,-9.33552783016560e+000°)
4.66659380314223e+005	(9.87979181008691e+001dB,-9.31235165209497e+000°)
4.67735141287132e+005	(9.87984024495481e+001dB,-9.28924061049040e+000°)
4.68813382145199e+005	(9.87988850625973e+001dB,-9.26619447946177e+000°)
4.69894108605149e+005	(9.87993659434499e+001dB,-9.24321303411165e+000°)
4.70977326396887e+005	(9.87998450955649e+001dB,-9.22029605053051e+000°)
4.72063041263524e+005	(9.88003225224264e+001dB,-9.19744330579181e+000°)
4.73151258961414e+005	(9.88007982275439e+001dB,-9.17465457794716e+000°)
4.74241985260178e+005	(9.88012722144507e+001dB,-9.15192964602153e+000°)
4.75335225942738e+005	(9.88017444867045e+001dB,-9.12926829000846e+000°)
4.76430986805349e+005	(9.88022150478862e+001dB,-9.10667029086524e+000°)
4.77529273657624e+005	(9.88026839015995e+001dB,-9.08413543050817e+000°)
4.78630092322571e+005	(9.88031510514710e+001dB,-9.06166349180787e+000°)
4.79733448636621e+005	(9.88036165011488e+001dB,-9.03925425858451e+000°)
4.80839348449661e+005	(9.88040802543031e+001dB,-9.01690751560314e+000°)
4.81947797625059e+005	(9.88045423146248e+001dB,-8.99462304856903e+000°)
4.83058802039704e+005	(9.88050026858257e+001dB,-8.97240064412299e+000°)
4.84172367584031e+005	(9.88054613716377e+001dB,-8.95024008983677e+000°)
4.85288500162052e+005	(9.88059183758126e+001dB,-8.92814117420843e+000°)
4.86407205691393e+005	(9.88063737021214e+001dB,-8.90610368665775e+000°)
4.87528490103317e+005	(9.88068273543543e+001dB,-8.88412741752167e+000°)
4.88652359342764e+005	(9.88072793363199e+001dB,-8.86221215804976e+000°)
4.89778819368377e+005	(9.88077296518446e+001dB,-8.84035770039963e+000°)
4.90907876152534e+005	(9.88081783047731e+001dB,-8.81856383763250e+000°)
4.92039535681381e+005	(9.88086252989668e+001dB,-8.79683036370867e+000°)
4.93173803954866e+005	(9.88090706383044e+001dB,-8.77515707348304e+000°)
4.94310686986765e+005	(9.88095143266808e+001dB,-8.75354376270072e+000°)
4.95450190804720e+005	(9.88099563680072e+001dB,-8.73199022799253e+000°)
4.96592321450266e+005	(9.88103967662103e+001dB,-8.71049626687068e+000°)
4.97737084978865e+005	(9.88108355252325e+001dB,-8.68906167772429e+000°)
4.98884487459941e+005	(9.88112726490307e+001dB,-8.66768625981511e+000°)
5.00034534976907e+005	(9.88117081415766e+001dB,-8.64636981327314e+000°)
5.01187233627201e+005	(9.88121420068562e+001dB,-8.62511213909228e+000°)
5.02342589522316e+005	(9.88125742488692e+001dB,-8.60391303912607e+000°)
5.03500608787833e+005	(9.88130048716288e+001dB,-8.58277231608339e+000°)
5.04661297563456e+005	(9.88134338791614e+001dB,-8.56168977352419e+000°)
5.05824662003042e+005	(9.88138612755061e+001dB,-8.54066521585525e+000°)
5.06990708274632e+005	(9.88142870647146e+001dB,-8.51969844832595e+000°)
5.08159442560488e+005	(9.88147112508504e+001dB,-8.49878927702408e+000°)
5.09330871057123e+005	(9.88151338379890e+001dB,-8.47793750887163e+000°)
5.10504999975333e+005	(9.88155548302172e+001dB,-8.45714295162069e+000°)
5.11681835540235e+005	(9.88159742316329e+001dB,-8.43640541384919e+000°)
5.12861383991292e+005	(9.88163920463448e+001dB,-8.41572470495690e+000°)
5.14043651582353e+005	(9.88168082784721e+001dB,-8.39510063516124e+000°)
5.15228644581683e+005	(9.88172229321440e+001dB,-8.37453301549323e+000°)
5.16416369271997e+005	(9.88176360114994e+001dB,-8.35402165779342e+000°)
5.17606831950494e+005	(9.88180475206871e+001dB,-8.33356637470783e+000°)
5.18800038928887e+005	(9.88184574638646e+001dB,-8.31316697968394e+000°)
5.19995996533442e+005	(9.88188658451986e+001dB,-8.29282328696668e+000°)
5.21194711105006e+005	(9.88192726688644e+001dB,-8.27253511159443e+000°)
5.22396188999045e+005	(9.88196779390454e+001dB,-8.25230226939505e+000°)
5.23600436585675e+005	(9.88200816599331e+001dB,-8.23212457698196e+000°)
5.24807460249697e+005	(9.88204838357267e+001dB,-8.21200185175016e+000°)
5.26017266390631e+005	(9.88208844706329e+001dB,-8.19193391187238e+000°)
5.27229861422747e+005	(9.88212835688655e+001dB,-8.17192057629512e+000°)
5.28445251775105e+005	(9.88216811346451e+001dB,-8.15196166473485e+000°)
5.29663443891582e+005	(9.88220771721990e+001dB,-8.13205699767407e+000°)
5.30884444230912e+005	(9.88224716857608e+001dB,-8.11220639635756e+000°)
5.32108259266718e+005	(9.88228646795701e+001dB,-8.09240968278850e+000°)
5.33334895487544e+005	(9.88232561578724e+001dB,-8.07266667972472e+000°)
5.34564359396895e+005	(9.88236461249185e+001dB,-8.05297721067488e+000°)
5.35796657513264e+005	(9.88240345849649e+001dB,-8.03334109989473e+000°)
5.37031796370175e+005	(9.88244215422728e+001dB,-8.01375817238339e+000°)
5.38269782516211e+005	(9.88248070011082e+001dB,-7.99422825387956e+000°)
5.39510622515050e+005	(9.88251909657418e+001dB,-7.97475117085790e+000°)
5.40754322945503e+005	(9.88255734404484e+001dB,-7.95532675052528e+000°)
5.42000890401546e+005	(9.88259544295069e+001dB,-7.93595482081715e+000°)
5.43250331492355e+005	(9.88263339372000e+001dB,-7.91663521039385e+000°)
5.44502652842343e+005	(9.88267119678142e+001dB,-7.89736774863705e+000°)
5.45757861091192e+005	(9.88270885256390e+001dB,-7.87815226564604e+000°)
5.47015962893892e+005	(9.88274636149671e+001dB,-7.85898859223421e+000°)
5.48276964920774e+005	(9.88278372400943e+001dB,-7.83987655992547e+000°)
5.49540873857545e+005	(9.88282094053188e+001dB,-7.82081600095064e+000°)
5.50807696405324e+005	(9.88285801149414e+001dB,-7.80180674824395e+000°)
5.52077439280677e+005	(9.88289493732652e+001dB,-7.78284863543952e+000°)
5.53350109215657e+005	(9.88293171845950e+001dB,-7.76394149686782e+000°)
5.54625712957830e+005	(9.88296835532377e+001dB,-7.74508516755223e+000°)
5.55904257270323e+005	(9.88300484835018e+001dB,-7.72627948320552e+000°)
5.57185748931849e+005	(9.88304119796970e+001dB,-7.70752428022645e+000°)
5.58470194736750e+005	(9.88307740461343e+001dB,-7.68881939569628e+000°)
5.59757601495029e+005	(9.88311346871257e+001dB,-7.67016466737541e+000°)
5.61047976032389e+005	(9.88314939069840e+001dB,-7.65155993369993e+000°)
5.62341325190268e+005	(9.88318517100226e+001dB,-7.63300503377827e+000°)
5.63637655825873e+005	(9.88322081005552e+001dB,-7.61449980738783e+000°)
5.64936974812221e+005	(9.88325630828959e+001dB,-7.59604409497160e+000°)
5.66239289038171e+005	(9.88329166613587e+001dB,-7.57763773763490e+000°)
5.67544605408465e+005	(9.88332688402575e+001dB,-7.55928057714198e+000°)
5.68852930843759e+005	(9.88336196239057e+001dB,-7.54097245591280e+000°)
5.70164272280665e+005	(9.88339690166166e+001dB,-7.52271321701969e+000°)
5.71478636671784e+005	(9.88343170227023e+001dB,-7.50450270418414e+000°)
5.72796030985746e+005	(9.88346636464745e+001dB,-7.48634076177349e+000°)
5.74116462207244e+005	(9.88350088922435e+001dB,-7.46822723479779e+000°)
5.75439937337073e+005	(9.88353527643186e+001dB,-7.45016196890650e+000°)
5.76766463392167e+005	(9.88356952670076e+001dB,-7.43214481038534e+000°)
5.78096047405634e+005	(9.88360364046170e+001dB,-7.41417560615310e+000°)
5.79428696426796e+005	(9.88363761814513e+001dB,-7.39625420375849e+000°)
5.80764417521227e+005	(9.88367146018134e+001dB,-7.37838045137698e+000°)
5.82103217770786e+005	(9.88370516700039e+001dB,-7.36055419780765e+000°)
5.83445104273660e+005	(9.88373873903217e+001dB,-7.34277529247012e+000°)
5.84790084144395e+005	(9.88377217670627e+001dB,-7.32504358540144e+000°)
5.86138164513943e+005	(9.88380548045210e+001dB,-7.30735892725298e+000°)
5.87489352529691e+005	(9.88383865069877e+001dB,-7.28972116928740e+000°)
5.88843655355503e+005	(9.88387168787512e+001dB,-7.27213016337557e+000°)
5.90201080171758e+005	(9.88390459240970e+001dB,-7.25458576199357e+000°)
5.91561634175387e+005	(9.88393736473075e+001dB,-7.23708781821965e+000°)
5.92925324579913e+005	(9.88397000526620e+001dB,-7.21963618573121e+000°)
5.94292158615486e+005	(9.88400251444364e+001dB,-7.20223071880187e+000°)
5.95662143528923e+005	(9.88403489269031e+001dB,-7.18487127229845e+000°)
5.97035286583749e+005	(9.88406714043310e+001dB,-7.16755770167805e+000°)
5.98411595060232e+005	(9.88409925809852e+001dB,-7.15028986298505e+000°)
5.99791076255421e+005	(9.88413124611269e+001dB,-7.13306761284829e+000°)
6.01173737483190e+005	(9.88416310490133e+001dB,-7.11589080847806e+000°)
6.02559586074269e+005	(9.88419483488976e+001dB,-7.09875930766326e+000°)
6.03948629376291e+005	(9.88422643650286e+001dB,-7.08167296876850e+000°)
6.05340874753825e+005	(9.88425791016508e+001dB,-7.06463165073128e+000°)
6.06736329588416e+005	(9.88428925630042e+001dB,-7.04763521305907e+000°)
6.08135001278628e+005	(9.88432047533242e+001dB,-7.03068351582655e+000°)
6.09536897240079e+005	(9.88435156768416e+001dB,-7.01377641967275e+000°)
6.10942024905482e+005	(9.88438253377820e+001dB,-6.99691378579826e+000°)
6.12350391724683e+005	(9.88441337403665e+001dB,-6.98009547596243e+000°)
6.13762005164704e+005	(9.88444408888107e+001dB,-6.96332135248064e+000°)
6.15176872709777e+005	(9.88447467873254e+001dB,-6.94659127822148e+000°)
6.16595001861391e+005	(9.88450514401159e+001dB,-6.92990511660405e+000°)
6.18016400138325e+005	(9.88453548513822e+001dB,-6.91326273159522e+000°)
6.19441075076690e+005	(9.88456570253186e+001dB,-6.89666398770691e+000°)
6.20869034229972e+005	(9.88459579661142e+001dB,-6.88010874999339e+000°)
6.22300285169068e+005	(9.88462576779520e+001dB,-6.86359688404862e+000°)
6.23734835482327e+005	(9.88465561650095e+001dB,-6.84712825600355e+000°)
6.25172692775593e+005	(9.88468534314580e+001dB,-6.83070273252344e+000°)
6.26613864672243e+005	(9.88471494814632e+001dB,-6.81432018080530e+000°)
6.28058358813225e+005	(9.88474443191842e+001dB,-6.79798046857517e+000°)
6.29506182857104e+005	(9.88477379487745e+001dB,-6.78168346408557e+000°)
6.30957344480100e+005	(9.88480303743808e+001dB,-6.76542903611286e+000°)
6.32411851376126e+005	(9.88483216001438e+001dB,-6.74921705395468e+000°)
6.33869711256833e+005	(9.88486116301975e+001dB,-6.73304738742735e+000°)
6.35330931851650e+005	(9.88489004686695e+001dB,-6.71691990686334e+000°)
6.36795520907821e+005	(9.88491881196808e+001dB,-6.70083448310872e+000°)
6.38263486190454e+005	(9.88494745873456e+001dB,-6.68479098752059e+000°)
6.39734835482553e+005	(9.88497598757713e+001dB,-6.66878929196463e+000°)
6.41209576585067e+005	(9.88500439890585e+001dB,-6.65282926881252e+000°)
6.42687717316924e+005	(9.88503269313007e+001dB,-6.63691079093951e+000°)
6.44169265515082e+005	(9.88506087065846e+001dB,-6.62103373172192e+000°)
6.45654229034560e+005	(9.88508893189896e+001dB,-6.60519796503465e+000°)
6.47142615748487e+005	(9.88511687725878e+001dB,-6.58940336524878e+000°)
6.48634433548142e+005	(9.88514470714444e+001dB,-6.57364980722910e+000°)
6.50129690342994e+005	(9.88517242196170e+001dB,-6.55793716633168e+000°)
6.51628394060746e+005	(9.88520002211558e+001dB,-6.54226531840148e+000°)
6.53130552647375e+005	(9.88522750801036e+001dB,-6.52663413976992e+000°)
6.54636174067177e+005	(9.88525488004956e+001dB,-6.51104350725255e+000°)
6.56145266302808e+005	(9.88528213863594e+001dB,-6.49549329814662e+000°)
6.57657837355322e+005	(9.88530928417149e+001dB,-6.47998339022873e+000°)
6.59173895244223e+005	(9.88533631705743e+001dB,-6.46451366175252e+000°)
6.60693448007497e+005	(9.88536323769419e+001dB,-6.44908399144629e+000°)
6.62216503701663e+005	(9.88539004648143e+001dB,-6.43369425851071e+000°)
6.63743070401810e+005	(9.88541674381798e+001dB,-6.41834434261650e+000°)
6.65273156201642e+005	(9.88544333010191e+001dB,-6.40303412390211e+000°)
6.66806769213522e+005	(9.88546980573046e+001dB,-6.38776348297149e+000°)
6.68343917568515e+005	(9.88549617110007e+001dB,-6.37253230089176e+000°)
6.69884609416426e+005	(9.88552242660635e+001dB,-6.35734045919098e+000°)
6.71428852925852e+005	(9.88554857264410e+001dB,-6.34218783985590e+000°)
6.72976656284217e+005	(9.88557460960728e+001dB,-6.32707432532973e+000°)
6.74528027697821e+005	(9.88560053788902e+001dB,-6.31199979850989e+000°)
6.76082975391880e+005	(9.88562635788161e+001dB,-6.29696414274583e+000°)
6.77641507610574e+005	(9.88565206997650e+001dB,-6.28196724183683e+000°)
6.79203632617083e+005	(9.88567767456428e+001dB,-6.26700898002977e+000°)
6.80769358693639e+005	(9.88570317203470e+001dB,-6.25208924201701e+000°)
6.82338694141567e+005	(9.88572856277663e+001dB,-6.23720791293419e+000°)
6.83911647281327e+005	(9.88575384717810e+001dB,-6.22236487835811e+000°)
6.85488226452559e+005	(9.88577902562625e+001dB,-6.20756002430454e+000°)
6.87068440014129e+005	(9.88580409850735e+001dB,-6.19279323722614e+000°)
6.88652296344173e+005	(9.88582906620681e+001dB,-6.17806440401033e+000°)
6.90239803840138e+005	(9.88585392910913e+001dB,-6.16337341197716e+000°)
6.91830970918832e+005	(9.88587868759795e+001dB,-6.14872014887724e+000°)
6.93425806016465e+005	(9.88590334205599e+001dB,-6.13410450288967e+000°)
6.95024317588692e+005	(9.88592789286510e+001dB,-6.11952636261995e+000°)
6.96626514110664e+005	(9.88595234040623e+001dB,-6.10498561709788e+000°)
6.98232404077066e+005	(9.88597668505940e+001dB,-6.09048215577561e+000°)
6.99841996002168e+005	(9.88600092720375e+001dB,-6.07601586852550e+000°)
7.01455298419866e+005	(9.88602506721750e+001dB,-6.06158664563817e+000°)
7.03072319883727e+005	(9.88604910547797e+001dB,-6.04719437782043e+000°)
7.04693068967041e+005	(9.88607304236153e+001dB,-6.03283895619332e+000°)
7.06317554262855e+005	(9.88609687824366e+001dB,-6.01852027229008e+000°)
7.07945784384031e+005	(9.88612061349891e+001dB,-6.00423821805417e+000°)
7.09577767963282e+005	(9.88614424850088e+001dB,-5.98999268583735e+000°)
7.11213513653222e+005	(9.88616778362227e+001dB,-5.97578356839765e+000°)
7.12853030126412e+005	(9.88619121923482e+001dB,-5.96161075889744e+000°)
7.14496326075405e+005	(9.88621455570935e+001dB,-5.94747415090153e+000°)
7.16143410212794e+005	(9.88623779341573e+001dB,-5.93337363837519e+000°)
7.17794291271253e+005	(9.88626093272291e+001dB,-5.91930911568226e+000°)
7.19448978003591e+005	(9.88628397399885e+001dB,-5.90528047758322e+000°)
7.21107479182791e+005	(9.88630691761060e+001dB,-5.89128761923332e+000°)
7.22769803602061e+005	(9.88632976392424e+001dB,-5.87733043618068e+000°)
7.24435960074880e+005	(9.88635251330492e+001dB,-5.86340882436440e+000°)
7.26105957435045e+005	(9.88637516611679e+001dB,-5.84952268011269e+000°)
7.27779804536714e+005	(9.88639772272309e+001dB,-5.83567190014108e+000°)
7.29457510254458e+005	(9.88642018348607e+001dB,-5.82185638155046e+000°)
7.31139083483307e+005	(9.88644254876702e+001dB,-5.80807602182535e+000°)
7.32824533138793e+005	(9.88646481892628e+001dB,-5.79433071883200e+000°)
7.34513868157004e+005	(9.88648699432320e+001dB,-5.78062037081661e+000°)
7.36207097494625e+005	(9.88650907531617e+001dB,-5.76694487640353e+000°)
7.37904230128989e+005	(9.88653106226263e+001dB,-5.75330413459342e+000°)
7.39605275058126e+005	(9.88655295551900e+001dB,-5.73969804476152e+000°)
7.41310241300805e+005	(9.88657475544077e+001dB,-5.72612650665583e+000°)
7.43019137896589e+005	(9.88659646238244e+001dB,-5.71258942039536e+000°)
7.44731973905876e+005	(9.88661807669750e+001dB,-5.69908668646838e+000°)
7.46448758409953e+005	(9.88663959873852e+001dB,-5.68561820573064e+000°)
7.48169500511041e+005	(9.88666102885703e+001dB,-5.67218387940368e+000°)
7.49894209332342e+005	(9.88668236740361e+001dB,-5.65878360907305e+000°)
7.51622894018091e+005	(9.88670361472783e+001dB,-5.64541729668663e+000°)
7.53355563733603e+005	(9.88672477117832e+001dB,-5.63208484455290e+000°)
7.55092227665319e+005	(9.88674583710266e+001dB,-5.61878615533926e+000°)
7.56832895020859e+005	(9.88676681284749e+001dB,-5.60552113207029e+000°)
7.58577575029068e+005	(9.88678769875843e+001dB,-5.59228967812612e+000°)
7.60326276940066e+005	(9.88680849518014e+001dB,-5.57909169724075e+000°)
7.62079010025296e+005	(9.88682920245625e+001dB,-5.56592709350034e+000°)
7.63835783577574e+005	(9.88684982092942e+001dB,-5.55279577134163e+000°)
7.65596606911139e+005	(9.88687035094131e+001dB,-5.53969763555021e+000°)
7.67361489361702e+005	(9.88689079283259e+001dB,-5.52663259125896e+000°)
7.69130440286492e+005	(9.88691114694291e+001dB,-5.51360054394637e+000°)
7.70903469064312e+005	(9.88693141361097e+001dB,-5.50060139943495e+000°)
7.72680585095584e+005	(9.88695159317442e+001dB,-5.48763506388959e+000°)
7.74461797802400e+005	(9.88697168596995e+001dB,-5.47470144381600e+000°)
7.76247116628573e+005	(9.88699169233321e+001dB,-5.46180044605910e+000°)
7.78036551039685e+005	(9.88701161259891e+001dB,-5.44893197780140e+000°)
7.79830110523139e+005	(9.88703144710069e+001dB,-5.43609594656148e+000°)
7.81627804588210e+005	(9.88705119617125e+001dB,-5.42329226019240e+000°)
